Date,AB,BC,ON,QC,SK,NS,MB,NL,NB,PE,,,,,,,,,,
23-01-2020,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,
24-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
25-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
26-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
27-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
28-01-2020,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,
29-01-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
30-01-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
31-01-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
01-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
02-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
03-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
04-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
05-02-2020,0,1,3,0,0,0,0,0,0,0,,,,,,,,,,
06-02-2020,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,
07-02-2020,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,
08-02-2020,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,
09-02-2020,0,2,3,0,0,0,0,0,0,0,,,,,,,,,,
10-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
11-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
12-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
13-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
14-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
15-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
16-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
17-02-2020,0,4,3,0,0,0,0,0,0,0,,,,,,,,,,
18-02-2020,0,5,3,0,0,0,0,0,0,0,,,,,,,,,,
19-02-2020,0,5,3,0,0,0,0,0,0,0,,,,,,,,,,
20-02-2020,0,5,3,0,0,0,0,0,0,0,,,,,,,,,,
21-02-2020,0,5,4,0,0,0,0,0,0,0,,,,,,,,,,
22-02-2020,0,5,4,0,0,0,0,0,0,0,,,,,,,,,,
23-02-2020,0,5,4,0,0,0,0,0,0,0,,,,,,,,,,
24-02-2020,0,7,4,0,0,0,0,0,0,0,,,,,,,,,,
25-02-2020,0,7,5,1,0,0,0,0,0,0,,,,,,,,,,
26-02-2020,0,7,6,1,0,0,0,0,0,0,,,,,,,,,,
27-02-2020,0,7,8,1,0,0,0,0,0,0,,,,,,,,,,
28-02-2020,0,7,13,2,0,0,0,0,0,0,,,,,,,,,,
29-02-2020,0,7,17,2,0,0,0,0,0,0,,,,,,,,,,
01-03-2020,0,7,19,3,0,0,0,0,0,0,,,,,,,,,,
02-03-2020,0,7,19,6,0,0,0,0,0,0,,,,,,,,,,
03-03-2020,0,12,21,8,0,0,0,0,0,0,,,,,,,,,,
04-03-2020,0,12,22,10,0,0,0,0,0,0,,,,,,,,,,
05-03-2020,0,20,26,11,0,0,0,0,0,0,,,,,,,,,,
06-03-2020,1,27,29,13,0,0,0,0,0,0,,,,,,,,,,
07-03-2020,1,28,32,13,0,0,0,0,0,0,,,,,,,,,,
08-03-2020,1,32,37,14,0,0,0,0,1,0,,,,,,,,,,
09-03-2020,7,35,43,15,0,0,0,0,1,0,,,,,,,,,,
10-03-2020,16,45,52,17,0,0,0,0,1,0,,,,,,,,,,
11-03-2020,23,61,75,27,1,0,0,0,2,0,,,,,,,,,,
12-03-2020,26,69,112,33,2,0,0,0,2,0,,,,,,,,,,
13-03-2020,34,85,148,37,6,0,2,1,2,0,,,,,,,,,,
14-03-2020,56,113,180,56,6,3,3,1,7,1,,,,,,,,,,
15-03-2020,67,142,216,69,7,5,3,1,8,1,,,,,,,,,,
16-03-2020,91,189,269,86,8,7,6,3,10,1,,,,,,,,,,
17-03-2020,102,239,328,130,16,12,7,3,11,1,,,,,,,,,,
18-03-2020,131,287,387,171,20,15,14,3,11,2,,,,,,,,,,
19-03-2020,163,344,456,245,26,16,15,4,11,2,,,,,,,,,,
20-03-2020,210,407,555,374,44,21,16,6,14,2,,,,,,,,,,
21-03-2020,245,481,627,560,52,29,16,9,17,3,,,,,,,,,,
22-03-2020,292,533,714,799,66,42,17,24,18,3,,,,,,,,,,
23-03-2020,345,587,858,1145,72,52,20,35,21,3,,,,,,,,,,
24-03-2020,413,651,1032,1414,86,69,21,67,28,5,,,,,,,,,,
25-03-2020,476,732,1170,1783,95,74,27,82,40,9,,,,,,,,,,
26-03-2020,529,800,1420,2150,104,91,36,102,50,11,,,,,,,,,,
27-03-2020,614,861,1717,2602,134,112,63,120,65,11,,,,,,,,,,
28-03-2020,668,927,1952,3021,156,124,73,135,68,11,,,,,,,,,,
29-03-2020,702,973,2179,3591,176,129,96,148,71,18,,,,,,,,,,
30-03-2020,742,1023,2618,4169,184,148,105,152,79,21,,,,,,,,,,
31-03-2020,874,1081,3030,4898,193,173,132,175,87,21,,,,,,,,,,
01-04-2020,982,1134,3484,5599,206,193,165,183,96,22,,,,,,,,,,
02-04-2020,1104,1180,3934,6474,220,207,181,195,98,22,,,,,,,,,,
03-04-2020,1175,1217,4399,7246,231,236,191,203,101,22,,,,,,,,,,
04-04-2020,1235,1246,4749,8050,249,262,202,217,103,22,,,,,,,,,,
05-04-2020,1277,1261,5120,8683,253,293,203,226,104,22,,,,,,,,,,
06-04-2020,1311,1310,5599,9560,260,310,216,228,106,22,,,,,,,,,,
07-04-2020,1364,1344,6057,10349,271,342,219,232,108,24,,,,,,,,,,
08-04-2020,1397,1377,6551,11036,278,373,221,236,111,25,,,,,,,,,,
09-04-2020,1442,1420,7040,11784,285,407,227,239,113,25,,,,,,,,,,
10-04-2020,1491,1450,7439,12419,289,428,239,241,114,25,,,,,,,,,,
11-04-2020,1556,1469,7916,13084,298,445,239,242,116,25,,,,,,,,,,
12-04-2020,1624,1487,8465,13873,300,474,241,244,116,25,,,,,,,,,,
13-04-2020,1692,1515,9067,14836,301,517,241,244,117,25,,,,,,,,,,
14-04-2020,1819,1555,9625,15795,304,549,244,247,117,26,,,,,,,,,,
15-04-2020,1952,1580,10244,16891,305,579,248,252,117,26,,,,,,,,,,
16-04-2020,2098,1618,10826,17857,307,606,249,256,118,26,,,,,,,,,,
17-04-2020,2311,1641,11577,18880,313,649,254,256,118,26,,,,,,,,,,
18-04-2020,2498,1666,12178,19545,315,675,256,256,118,26,,,,,,,,,,
19-04-2020,2699,1687,12773,20364,316,721,257,256,118,26,,,,,,,,,,
20-04-2020,2882,1731,13387,21272,320,737,258,256,118,26,,,,,,,,,,
21-04-2020,3146,1785,13909,22077,326,772,258,256,118,26,,,,,,,,,,
22-04-2020,3440,1815,14457,22963,331,827,261,256,118,26,,,,,,,,,,
23-04-2020,3780,1878,14968,23870,341,850,263,256,118,26,,,,,,,,,,
24-04-2020,4012,1947,15401,24724,349,865,266,257,118,26,,,,,,,,,,
25-04-2020,4234,1979,15829,25485,353,873,270,258,118,26,,,,,,,,,,
26-04-2020,4437,2005,16196,26100,365,900,271,258,118,26,,,,,,,,,,
27-04-2020,4615,2061,16676,27010,366,915,273,258,118,27,,,,,,,,,,
28-04-2020,4864,2090,17093,27932,383,935,273,258,118,27,,,,,,,,,,
29-04-2020,5095,2120,17500,28830,389,947,274,258,118,27,,,,,,,,,,
30-04-2020,5317,2149,17909,29835,415,959,278,259,118,27,,,,,,,,,,
01-05-2020,5458,2183,18398,30888,421,963,279,259,118,27,,,,,,,,,,
02-05-2020,5570,2206,18731,31787,433,971,280,259,118,27,,,,,,,,,,
03-05-2020,5640,2224,19072,32577,467,985,280,259,118,27,,,,,,,,,,
04-05-2020,5719,2248,19405,33441,487,991,281,259,119,27,,,,,,,,,,
05-05-2020,5781,2273,19814,34332,512,998,283,259,120,27,,,,,,,,,,
